Date,Time,Air_temp(C),Dew_pt(C),Rela_hum(%),Wind_speed(m/s),Wind_dir(degree),Wind_gust(m/s)
10/03/1999,18:50,20.00,NaN,63.2,5.66,260.0,NaN
10/03/1999,19:50,20.00,NaN,63.2,5.14,260.0,NaN
10/03/1999,20:50,18.28,NaN,72.7,6.69,250.0,NaN
10/03/1999,21:50,18.00,NaN,72.6,7.72,260.0,NaN
10/03/1999,22:50,18.00,NaN,77.5,7.20,250.0,NaN
10/03/1999,23:50,18.00,NaN,76.9,6.69,250.0,NaN
10/04/1999,00:50,15.00,NaN,93.1,5.66,260.0,NaN
10/04/1999,01:50,NaN,NaN,NaN,NaN,NaN,NaN
10/04/1999,02:50,16.11,NaN,89.5,2.57,230.0,NaN
10/04/1999,03:50,16.11,NaN,89.5,3.09,230.0,NaN
10/04/1999,04:50,16.72,NaN,86.1,2.06,250.0,NaN
10/04/1999,05:50,16.11,NaN,89.5,2.06,170.0,NaN
10/04/1999,06:50,16.11,NaN,89.5,2.06,170.0,NaN
10/04/1999,07:50,16.11,NaN,89.5,0.00,0.0,NaN
10/04/1999,08:50,15.00,NaN,93.1,0.00,0.0,NaN
10/04/1999,09:50,14.39,NaN,93.0,1.54,50.0,NaN
10/04/1999,10:50,15.00,NaN,89.5,0.00,0.0,NaN
10/04/1999,11:50,15.00,NaN,89.5,0.00,0.0,NaN
10/04/1999,12:50,15.00,NaN,89.5,1.54,260.0,NaN
10/04/1999,13:50,15.61,NaN,86.0,2.06,300.0,NaN
10/04/1999,14:50,15.61,NaN,89.5,0.00,0.0,NaN
10/04/1999,15:50,16.11,NaN,89.5,2.57,240.0,NaN
10/04/1999,16:50,17.78,NaN,83.8,2.57,250.0,NaN
10/04/1999,17:50,17.78,NaN,83.8,3.09,240.0,NaN
10/04/1999,18:50,20.00,NaN,73.0,3.60,240.0,NaN
10/04/1999,19:50,19.39,NaN,75.8,5.14,250.0,NaN
10/04/1999,20:50,20.00,NaN,73.0,4.12,250.0,NaN
10/04/1999,21:50,19.39,NaN,72.9,6.17,240.0,NaN
10/04/1999,22:50,19.39,NaN,75.8,5.14,250.0,NaN
10/04/1999,23:50,18.89,NaN,78.2,5.66,240.0,NaN
10/05/1999,00:50,18.89,NaN,69.9,4.12,240.0,NaN
10/05/1999,01:50,18.89,NaN,75.2,2.57,220.0,NaN
10/05/1999,02:50,18.28,NaN,81.2,3.09,220.0,NaN
10/05/1999,03:50,17.78,NaN,87.2,3.09,250.0,NaN
10/05/1999,04:50,17.78,NaN,87.2,2.06,NaN,NaN
10/05/1999,05:50,18.28,NaN,78.1,0.00,0.0,NaN
10/05/1999,06:50,17.78,NaN,80.6,1.54,70.0,NaN
10/05/1999,07:50,16.11,NaN,86.7,2.57,80.0,NaN
10/05/1999,08:50,16.72,NaN,86.1,3.60,60.0,NaN
10/05/1999,09:50,15.61,NaN,92.4,2.06,70.0,NaN
10/05/1999,10:50,15.61,NaN,92.4,1.54,80.0,NaN
10/05/1999,11:50,15.00,NaN,93.1,2.06,90.0,NaN
10/05/1999,12:50,15.00,NaN,93.1,2.57,80.0,NaN
10/05/1999,13:50,15.61,NaN,92.4,2.57,80.0,NaN
10/05/1999,14:50,16.11,NaN,93.1,3.09,80.0,NaN
10/05/1999,15:50,17.78,NaN,87.2,2.06,120.0,NaN
10/05/1999,16:50,19.39,NaN,81.4,2.06,80.0,NaN
10/05/1999,17:50,21.72,NaN,68.3,2.06,110.0,NaN
10/05/1999,18:50,22.78,NaN,68.7,3.60,230.0,NaN
10/05/1999,19:50,21.11,NaN,76.1,4.63,260.0,NaN
10/05/1999,20:50,21.11,NaN,76.1,5.66,260.0,NaN
10/05/1999,21:50,19.39,NaN,84.6,5.66,250.0,NaN
10/05/1999,22:50,20.00,NaN,84.1,6.69,240.0,NaN
10/05/1999,23:50,19.39,NaN,75.8,5.66,260.0,NaN
10/06/1999,00:50,19.39,NaN,75.8,3.09,240.0,NaN
10/06/1999,01:50,19.39,NaN,72.9,3.09,240.0,NaN
10/06/1999,02:50,18.28,NaN,81.2,5.14,240.0,NaN
10/06/1999,03:50,17.78,NaN,87.2,6.17,240.0,NaN
10/06/1999,04:50,17.78,NaN,80.6,7.20,250.0,NaN
10/06/1999,05:50,17.22,NaN,80.8,6.17,260.0,NaN
10/06/1999,06:50,17.22,NaN,80.8,3.60,240.0,NaN
10/06/1999,07:50,16.72,NaN,83.4,2.06,230.0,NaN
10/06/1999,08:50,16.72,NaN,83.4,2.06,NaN,NaN
10/06/1999,09:50,16.11,NaN,89.5,3.60,130.0,NaN
10/06/1999,10:50,16.11,NaN,89.5,2.06,NaN,NaN
10/06/1999,11:50,16.11,NaN,86.7,3.60,130.0,NaN
10/06/1999,12:50,16.11,NaN,86.7,3.60,110.0,NaN
10/06/1999,13:50,15.61,NaN,86.0,2.06,80.0,NaN
10/06/1999,14:50,17.00,NaN,82.5,2.06,100.0,NaN
10/06/1999,15:50,17.78,NaN,78.0,3.09,NaN,NaN
10/06/1999,16:50,18.89,NaN,69.9,3.60,90.0,NaN
10/06/1999,17:50,20.61,NaN,62.9,4.12,110.0,NaN
10/06/1999,18:50,21.72,NaN,58.7,2.57,NaN,NaN
10/06/1999,19:50,20.00,NaN,70.2,5.66,250.0,NaN
10/06/1999,20:50,20.61,NaN,67.5,6.69,250.0,NaN
10/06/1999,21:50,20.00,NaN,67.9,5.66,250.0,NaN
10/06/1999,22:50,20.00,NaN,70.2,7.20,240.0,NaN
10/06/1999,23:50,18.89,NaN,81.3,6.17,220.0,NaN
10/07/1999,00:50,18.28,NaN,84.5,5.14,240.0,NaN
10/07/1999,01:50,17.78,NaN,83.8,6.17,250.0,NaN
10/07/1999,02:50,17.78,NaN,87.2,4.12,250.0,NaN
10/07/1999,03:50,17.78,NaN,87.2,3.09,240.0,NaN
10/07/1999,04:50,17.78,NaN,87.2,1.54,NaN,NaN
10/07/1999,05:50,22.78,NaN,42.6,3.09,NaN,NaN
10/07/1999,06:50,18.28,NaN,75.6,4.12,110.0,7.20
10/07/1999,07:50,16.72,NaN,89.6,3.60,80.0,NaN
10/07/1999,08:50,16.72,NaN,89.6,4.63,110.0,NaN
10/07/1999,09:50,15.61,NaN,92.4,3.60,70.0,NaN
10/07/1999,10:50,16.11,NaN,93.1,4.12,80.0,NaN
10/07/1999,11:50,15.61,NaN,92.4,3.09,80.0,NaN
10/07/1999,12:50,15.00,NaN,96.1,2.57,70.0,NaN
10/07/1999,13:50,15.61,NaN,92.4,2.57,70.0,NaN
10/07/1999,14:50,16.72,NaN,89.6,3.60,90.0,NaN
10/07/1999,15:50,18.89,NaN,75.2,0.00,0.0,NaN
10/07/1999,16:50,20.61,NaN,67.5,3.60,250.0,NaN
10/07/1999,17:50,23.89,NaN,49.9,3.09,230.0,NaN
10/07/1999,18:50,25.61,NaN,39.0,2.57,200.0,NaN
10/07/1999,19:50,25.00,NaN,43.5,4.63,230.0,NaN
10/07/1999,20:50,26.72,NaN,33.6,5.14,230.0,NaN
10/07/1999,21:50,25.61,NaN,40.3,5.66,230.0,NaN
10/07/1999,22:50,26.11,NaN,43.7,3.60,200.0,NaN
10/07/1999,23:50,25.00,NaN,50.1,3.60,150.0,NaN
10/08/1999,00:50,24.39,NaN,52.0,2.06,160.0,NaN
10/08/1999,01:50,22.78,NaN,57.3,0.00,0.0,NaN
10/08/1999,02:50,22.22,NaN,61.2,0.00,0.0,NaN
10/08/1999,03:50,22.22,NaN,61.2,2.06,NaN,NaN
10/08/1999,04:50,21.11,NaN,63.4,2.06,110.0,NaN
10/08/1999,05:50,20.61,NaN,60.8,2.57,110.0,NaN
10/08/1999,06:50,20.61,NaN,58.7,1.54,NaN,NaN
10/08/1999,07:50,20.61,NaN,60.8,0.00,0.0,NaN
10/08/1999,08:50,20.00,NaN,60.9,2.06,50.0,NaN
10/08/1999,09:50,19.39,NaN,56.9,0.00,0.0,NaN
10/08/1999,10:50,18.28,NaN,65.6,0.00,0.0,NaN
10/08/1999,11:50,17.78,NaN,62.9,0.00,0.0,NaN
10/08/1999,12:50,16.72,NaN,67.2,1.54,80.0,NaN
10/08/1999,13:50,19.39,NaN,48.6,0.00,0.0,NaN
10/08/1999,14:50,21.11,NaN,43.7,1.54,100.0,NaN
10/08/1999,15:50,24.39,NaN,35.9,1.54,NaN,NaN
10/08/1999,16:50,27.78,NaN,26.4,1.54,NaN,NaN
10/08/1999,17:50,30.61,NaN,23.2,2.57,240.0,NaN
10/08/1999,18:50,28.89,NaN,28.7,3.60,250.0,NaN
10/08/1999,19:50,27.78,NaN,31.6,3.60,260.0,NaN
10/08/1999,20:50,28.89,NaN,29.7,6.17,260.0,NaN
10/08/1999,21:50,29.00,NaN,35.1,5.14,260.0,NaN
10/08/1999,22:50,26.72,NaN,52.3,6.17,260.0,NaN
10/08/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
10/09/1999,00:50,25.00,NaN,50.1,5.66,250.0,NaN
10/09/1999,01:50,24.39,NaN,48.4,5.14,250.0,NaN
10/09/1999,02:50,26.11,NaN,40.8,4.63,280.0,NaN
10/09/1999,03:50,25.61,NaN,45.0,1.54,240.0,NaN
10/09/1999,04:50,24.39,NaN,46.6,3.09,100.0,NaN
10/09/1999,05:50,23.89,NaN,43.2,4.63,100.0,NaN
10/09/1999,06:50,23.89,NaN,43.2,2.06,NaN,NaN
10/09/1999,07:50,21.72,NaN,47.3,2.06,60.0,NaN
10/09/1999,08:50,22.78,NaN,39.5,1.54,90.0,NaN
10/09/1999,09:50,20.61,NaN,48.6,1.54,60.0,NaN
10/09/1999,10:50,19.39,NaN,50.7,3.09,80.0,NaN
10/09/1999,11:50,18.89,NaN,48.5,2.57,70.0,NaN
10/09/1999,12:50,19.39,NaN,58.8,2.57,NaN,NaN
10/09/1999,13:50,21.11,NaN,55.0,3.09,NaN,NaN
10/09/1999,14:50,21.00,NaN,52.8,2.06,80.0,NaN
10/09/1999,15:50,23.89,NaN,36.9,2.06,110.0,NaN
10/09/1999,16:50,27.22,NaN,29.3,2.06,NaN,NaN
10/09/1999,17:50,30.00,NaN,25.8,1.54,130.0,NaN
10/09/1999,18:50,28.89,NaN,39.9,3.60,260.0,NaN
10/09/1999,19:50,28.28,NaN,42.7,4.63,250.0,NaN
10/09/1999,20:50,27.78,NaN,40.9,4.63,250.0,NaN
10/09/1999,21:50,26.72,NaN,46.8,5.14,260.0,NaN
10/09/1999,22:50,26.11,NaN,48.5,4.63,250.0,NaN
10/09/1999,23:50,24.39,NaN,73.7,4.12,240.0,NaN
10/10/1999,00:50,22.78,NaN,81.2,4.12,260.0,NaN
10/10/1999,01:50,22.78,NaN,75.8,3.09,260.0,NaN
10/10/1999,02:50,22.22,NaN,71.1,3.09,270.0,NaN
10/10/1999,03:50,21.72,NaN,78.3,2.06,240.0,NaN
10/10/1999,04:50,22.22,NaN,66.2,0.00,0.0,NaN
10/10/1999,05:50,21.72,NaN,68.3,1.54,NaN,NaN
10/10/1999,06:50,20.00,NaN,84.1,2.57,250.0,NaN
10/10/1999,07:50,19.39,NaN,90.4,1.54,320.0,NaN
10/10/1999,08:50,21.11,NaN,78.5,0.00,0.0,NaN
10/10/1999,09:50,18.28,NaN,90.7,1.54,70.0,NaN
10/10/1999,10:50,18.28,NaN,84.5,0.00,0.0,NaN
10/10/1999,11:50,17.78,NaN,87.2,2.06,80.0,NaN
10/10/1999,12:50,17.78,NaN,80.6,1.54,90.0,NaN
10/10/1999,13:50,17.78,NaN,75.0,2.06,140.0,NaN
10/10/1999,14:50,20.00,NaN,70.2,0.00,0.0,NaN
10/10/1999,15:50,22.22,NaN,59.3,0.00,0.0,NaN
10/10/1999,16:50,25.00,NaN,41.8,1.54,NaN,NaN
10/10/1999,17:50,27.22,NaN,35.5,1.54,NaN,NaN
10/10/1999,18:50,26.11,NaN,58.1,3.60,250.0,NaN
10/10/1999,19:50,26.11,NaN,56.3,3.60,250.0,NaN
10/10/1999,20:50,NaN,NaN,NaN,NaN,NaN,NaN
10/10/1999,21:50,27.22,NaN,45.4,4.63,270.0,NaN
10/10/1999,22:50,25.00,NaN,53.9,5.66,250.0,NaN
10/10/1999,23:50,23.28,NaN,73.5,5.14,250.0,NaN
10/11/1999,00:50,22.22,NaN,73.4,4.63,250.0,NaN
10/11/1999,01:50,20.61,NaN,89.9,3.60,260.0,NaN
10/11/1999,02:50,20.00,NaN,96.3,2.57,230.0,NaN
10/11/1999,03:50,19.39,NaN,96.9,3.09,230.0,NaN
10/11/1999,04:50,19.39,NaN,90.4,2.57,220.0,NaN
10/11/1999,05:50,19.39,NaN,87.3,1.54,210.0,NaN
10/11/1999,06:50,19.39,NaN,84.6,0.00,0.0,NaN
10/11/1999,07:50,18.28,NaN,93.6,2.57,250.0,NaN
10/11/1999,08:50,17.78,NaN,96.6,4.12,240.0,NaN
10/11/1999,09:50,17.22,NaN,100.0,2.06,250.0,NaN
10/11/1999,10:50,16.72,NaN,100.0,2.57,260.0,NaN
10/11/1999,11:50,16.72,NaN,100.0,2.06,240.0,NaN
10/11/1999,12:50,16.72,NaN,100.0,2.57,260.0,NaN
10/11/1999,13:50,15.61,NaN,100.0,2.57,250.0,NaN
10/11/1999,14:50,15.61,NaN,100.0,1.54,230.0,NaN
10/11/1999,15:50,16.11,NaN,100.0,2.57,240.0,NaN
10/11/1999,16:50,18.28,NaN,90.7,2.57,230.0,NaN
10/11/1999,17:50,19.00,NaN,88.2,3.09,250.0,NaN
10/11/1999,18:50,19.39,NaN,78.8,3.09,250.0,NaN
10/11/1999,19:50,20.00,NaN,78.3,4.63,250.0,NaN
10/11/1999,20:50,22.22,NaN,66.2,4.12,250.0,NaN
10/11/1999,21:50,20.00,NaN,78.3,5.14,250.0,NaN
10/11/1999,22:50,21.11,NaN,68.1,3.60,260.0,NaN
10/11/1999,23:50,19.39,NaN,81.4,5.66,250.0,NaN
10/12/1999,00:50,16.72,NaN,93.2,7.20,250.0,NaN
10/12/1999,01:50,16.00,NaN,93.8,3.60,240.0,NaN
10/12/1999,02:50,16.11,NaN,96.9,3.09,230.0,NaN
10/12/1999,03:50,17.22,NaN,86.8,2.06,240.0,NaN
10/12/1999,04:50,17.78,NaN,83.8,0.00,0.0,NaN
10/12/1999,05:50,17.22,NaN,86.8,0.00,0.0,NaN
10/12/1999,06:50,17.22,NaN,86.8,0.00,0.0,NaN
10/12/1999,07:50,16.72,NaN,89.6,0.00,0.0,NaN
10/12/1999,08:50,16.11,NaN,93.1,2.06,60.0,NaN
10/12/1999,09:50,15.00,NaN,93.1,0.00,0.0,NaN
10/12/1999,10:50,16.11,NaN,89.5,0.00,0.0,NaN
10/12/1999,11:50,15.61,NaN,89.5,0.00,0.0,NaN
10/12/1999,12:50,15.00,NaN,89.5,0.00,0.0,NaN
10/12/1999,13:50,16.72,NaN,80.1,0.00,0.0,NaN
10/12/1999,14:50,17.22,NaN,77.6,2.57,260.0,NaN
10/12/1999,15:50,19.39,NaN,72.9,1.54,NaN,NaN
10/12/1999,16:50,21.72,NaN,65.6,2.57,240.0,NaN
10/12/1999,17:50,22.22,NaN,66.2,3.09,250.0,NaN
10/12/1999,18:50,23.28,NaN,62.1,2.57,250.0,NaN
10/12/1999,19:50,22.78,NaN,61.6,4.12,250.0,NaN
10/12/1999,20:50,22.78,NaN,59.2,3.09,260.0,NaN
10/12/1999,21:50,25.00,NaN,45.0,3.60,250.0,NaN
10/12/1999,22:50,22.78,NaN,49.7,6.69,250.0,NaN
10/12/1999,23:50,21.11,NaN,63.4,5.14,250.0,NaN
10/13/1999,00:50,20.00,NaN,67.9,4.63,240.0,NaN
10/13/1999,01:50,19.39,NaN,70.5,3.09,230.0,NaN
10/13/1999,02:50,20.61,NaN,62.9,1.54,180.0,NaN
10/13/1999,03:50,20.61,NaN,62.9,0.00,0.0,NaN
10/13/1999,04:50,20.00,NaN,65.3,0.00,0.0,NaN
10/13/1999,05:50,19.39,NaN,61.2,2.06,NaN,NaN
10/13/1999,06:50,18.89,NaN,65.3,2.06,100.0,NaN
10/13/1999,07:50,17.22,NaN,75.2,0.00,0.0,NaN
10/13/1999,08:50,18.89,NaN,65.3,0.00,0.0,NaN
10/13/1999,09:50,18.28,NaN,67.8,0.00,0.0,NaN
10/13/1999,10:50,16.72,NaN,93.2,2.57,270.0,NaN
10/13/1999,11:50,17.78,NaN,83.8,0.00,0.0,NaN
10/13/1999,12:50,16.72,NaN,83.4,0.00,0.0,NaN
10/13/1999,13:50,17.78,NaN,70.0,0.00,0.0,NaN
10/13/1999,14:50,20.00,NaN,54.8,0.00,0.0,NaN
10/13/1999,15:50,21.72,NaN,50.9,2.57,240.0,NaN
10/13/1999,16:50,22.78,NaN,55.1,2.06,240.0,NaN
10/13/1999,17:50,24.39,NaN,58.1,2.57,260.0,NaN
10/13/1999,18:50,25.61,NaN,48.4,3.09,250.0,NaN
10/13/1999,19:50,24.39,NaN,53.7,4.12,250.0,NaN
10/13/1999,20:50,23.89,NaN,53.6,4.63,250.0,NaN
10/13/1999,21:50,21.72,NaN,68.3,4.63,240.0,NaN
10/13/1999,22:50,20.61,NaN,75.5,5.14,250.0,NaN
10/13/1999,23:50,20.00,NaN,75.9,5.66,240.0,NaN
10/14/1999,00:50,20.00,NaN,73.0,3.60,240.0,NaN
10/14/1999,01:50,19.39,NaN,78.8,3.60,230.0,NaN
10/14/1999,02:50,18.28,NaN,84.5,2.57,220.0,NaN
10/14/1999,03:50,18.28,NaN,81.2,0.00,0.0,NaN
10/14/1999,04:50,18.28,NaN,81.2,2.57,160.0,NaN
10/14/1999,05:50,18.89,NaN,75.2,1.54,NaN,NaN
10/14/1999,06:50,18.28,NaN,75.6,2.06,110.0,NaN
10/14/1999,07:50,18.28,NaN,75.6,0.00,0.0,NaN
10/14/1999,08:50,18.28,NaN,75.6,2.06,NaN,NaN
10/14/1999,09:50,16.11,NaN,86.7,2.06,80.0,NaN
10/14/1999,10:50,16.11,NaN,89.5,1.54,100.0,NaN
10/14/1999,11:50,16.11,NaN,89.5,1.54,110.0,NaN
10/14/1999,12:50,16.11,NaN,89.5,0.00,0.0,NaN
10/14/1999,13:50,16.72,NaN,86.1,2.06,70.0,NaN
10/14/1999,14:50,17.78,NaN,83.8,0.00,0.0,NaN
10/14/1999,15:50,18.89,NaN,81.3,0.00,0.0,NaN
10/14/1999,16:50,21.11,NaN,68.1,1.54,NaN,NaN
10/14/1999,17:50,20.61,NaN,75.5,2.57,260.0,NaN
10/14/1999,18:50,21.72,NaN,73.3,4.12,250.0,NaN
10/14/1999,19:50,22.22,NaN,68.4,3.09,260.0,NaN
10/14/1999,20:50,22.22,NaN,71.1,5.14,250.0,NaN
10/14/1999,21:50,21.11,NaN,76.1,4.63,250.0,NaN
10/14/1999,22:50,20.61,NaN,78.4,4.12,230.0,NaN
10/14/1999,23:50,19.39,NaN,84.6,4.63,260.0,NaN
10/15/1999,00:50,18.89,NaN,81.3,4.12,240.0,NaN
10/15/1999,01:50,17.78,NaN,90.0,3.09,230.0,NaN
10/15/1999,02:50,17.78,NaN,87.2,4.63,230.0,NaN
10/15/1999,03:50,17.22,NaN,93.2,3.60,240.0,NaN
10/15/1999,04:50,17.22,NaN,93.2,2.57,250.0,NaN
10/15/1999,05:50,17.00,NaN,93.8,2.06,80.0,NaN
10/15/1999,06:50,17.22,NaN,90.3,3.60,60.0,NaN
10/15/1999,07:50,16.72,NaN,89.6,3.09,80.0,NaN
10/15/1999,08:50,16.72,NaN,93.2,3.09,90.0,NaN
10/15/1999,09:50,17.22,NaN,90.3,2.57,100.0,NaN
10/15/1999,10:50,17.22,NaN,90.3,1.54,110.0,NaN
10/15/1999,11:50,17.22,NaN,90.3,0.00,0.0,NaN
10/15/1999,12:50,17.22,NaN,86.8,2.06,70.0,NaN
10/15/1999,13:50,17.78,NaN,83.8,3.09,70.0,NaN
10/15/1999,14:50,17.78,NaN,80.6,3.60,80.0,NaN
10/15/1999,15:50,18.89,NaN,75.2,4.12,90.0,NaN
10/15/1999,16:50,19.39,NaN,72.9,3.09,100.0,NaN
10/15/1999,17:50,20.61,NaN,70.3,4.12,120.0,NaN
10/15/1999,18:50,19.39,NaN,78.8,3.09,180.0,NaN
10/15/1999,19:50,19.39,NaN,78.8,3.60,210.0,NaN
10/15/1999,20:50,19.39,NaN,78.8,6.17,240.0,NaN
10/15/1999,21:50,19.39,NaN,75.8,5.14,250.0,NaN
10/15/1999,22:50,18.89,NaN,78.2,4.12,230.0,NaN
10/15/1999,23:50,18.89,NaN,78.2,4.63,260.0,NaN
10/16/1999,00:50,18.28,NaN,78.1,3.09,240.0,NaN
10/16/1999,01:50,18.00,NaN,77.5,3.60,240.0,NaN
10/16/1999,02:50,17.22,NaN,83.4,3.09,240.0,NaN
10/16/1999,03:50,17.22,NaN,83.4,3.09,250.0,NaN
10/16/1999,04:50,17.22,NaN,86.8,3.09,250.0,NaN
10/16/1999,05:50,17.00,NaN,88.0,2.57,320.0,NaN
10/16/1999,06:50,17.22,NaN,86.8,2.06,NaN,NaN
10/16/1999,07:50,17.22,NaN,86.8,2.57,60.0,NaN
10/16/1999,08:50,17.22,NaN,83.4,2.57,50.0,NaN
10/16/1999,09:50,17.22,NaN,83.4,2.57,140.0,NaN
10/16/1999,10:50,17.22,NaN,83.4,3.09,100.0,NaN
10/16/1999,11:50,17.22,NaN,83.4,2.06,40.0,NaN
10/16/1999,12:50,16.72,NaN,86.1,2.06,70.0,NaN
10/16/1999,13:50,17.22,NaN,83.4,2.06,NaN,NaN
10/16/1999,14:50,17.22,NaN,83.4,2.57,NaN,NaN
10/16/1999,15:50,17.78,NaN,80.6,1.54,120.0,NaN
10/16/1999,16:50,18.28,NaN,81.2,1.54,160.0,NaN
10/16/1999,17:50,18.89,NaN,78.2,2.57,NaN,NaN
10/16/1999,18:50,18.89,NaN,78.2,4.12,260.0,NaN
10/16/1999,19:50,18.89,NaN,78.2,4.63,250.0,NaN
10/16/1999,20:50,17.78,NaN,83.8,5.14,240.0,NaN
10/16/1999,21:50,18.28,NaN,81.2,5.66,240.0,NaN
10/16/1999,22:50,18.28,NaN,81.2,6.17,240.0,NaN
10/16/1999,23:50,17.78,NaN,87.2,5.14,260.0,NaN
10/17/1999,00:50,17.22,NaN,86.8,5.14,270.0,NaN
10/17/1999,01:50,17.22,NaN,86.8,4.12,250.0,NaN
10/17/1999,02:50,17.22,NaN,86.8,3.09,240.0,NaN
10/17/1999,03:50,16.72,NaN,89.6,3.60,270.0,NaN
10/17/1999,04:50,16.72,NaN,89.6,2.06,250.0,NaN
10/17/1999,05:50,16.72,NaN,89.6,3.09,260.0,NaN
10/17/1999,06:50,16.72,NaN,89.6,3.60,280.0,NaN
10/17/1999,07:50,15.61,NaN,96.2,3.60,290.0,NaN
10/17/1999,08:50,15.00,NaN,96.1,2.57,260.0,NaN
10/17/1999,09:50,15.61,NaN,92.4,2.06,300.0,NaN
10/17/1999,10:50,15.00,NaN,96.1,2.57,270.0,NaN
10/17/1999,11:50,14.39,NaN,96.8,2.57,240.0,NaN
10/17/1999,12:50,13.89,NaN,96.1,1.54,300.0,NaN
10/17/1999,13:50,13.89,NaN,96.1,0.00,0.0,NaN
10/17/1999,14:50,14.39,NaN,93.0,2.57,NaN,NaN
10/17/1999,15:50,15.00,NaN,89.5,2.06,NaN,NaN
10/17/1999,16:50,17.22,NaN,77.6,1.54,250.0,NaN
10/17/1999,17:50,17.78,NaN,70.0,3.60,250.0,NaN
10/17/1999,18:50,20.61,NaN,56.8,3.60,270.0,NaN
10/17/1999,19:50,20.61,NaN,54.5,4.12,260.0,NaN
10/17/1999,20:50,21.72,NaN,47.3,5.66,260.0,NaN
10/17/1999,21:50,21.72,NaN,56.8,4.63,260.0,NaN
10/17/1999,22:50,20.61,NaN,65.4,4.63,240.0,NaN
10/17/1999,23:50,20.00,NaN,70.2,4.12,250.0,NaN
10/18/1999,00:50,19.39,NaN,72.9,3.60,230.0,NaN
10/18/1999,01:50,20.00,NaN,56.6,4.12,240.0,NaN
10/18/1999,02:50,19.00,NaN,68.2,1.54,330.0,NaN
10/18/1999,03:50,18.28,NaN,72.7,3.09,220.0,NaN
10/18/1999,04:50,18.28,NaN,75.6,2.57,230.0,NaN
10/18/1999,05:50,17.78,NaN,72.6,0.00,0.0,NaN
10/18/1999,06:50,16.72,NaN,74.8,0.00,0.0,NaN
10/18/1999,07:50,15.61,NaN,80.3,2.06,110.0,NaN
10/18/1999,08:50,16.72,NaN,64.5,2.06,60.0,NaN
10/18/1999,09:50,16.11,NaN,55.6,0.00,0.0,NaN
10/18/1999,10:50,16.72,NaN,45.9,1.54,NaN,NaN
10/18/1999,11:50,15.61,NaN,45.5,0.00,0.0,NaN
10/18/1999,12:50,16.11,NaN,37.8,1.54,110.0,NaN
10/18/1999,13:50,15.00,NaN,38.9,2.06,80.0,NaN
10/18/1999,14:50,17.22,NaN,29.8,3.09,80.0,NaN
10/18/1999,15:50,21.11,NaN,21.6,0.00,0.0,NaN
10/18/1999,16:50,23.89,NaN,21.6,1.54,40.0,NaN
10/18/1999,17:50,26.72,NaN,16.7,2.06,20.0,NaN
10/18/1999,18:50,28.89,NaN,16.7,1.54,NaN,NaN
10/18/1999,19:50,28.28,NaN,15.9,4.12,240.0,NaN
10/18/1999,20:50,23.28,NaN,43.0,5.66,250.0,NaN
10/18/1999,21:50,22.78,NaN,46.2,5.66,260.0,NaN
10/18/1999,22:50,23.28,NaN,37.0,5.66,250.0,NaN
10/18/1999,23:50,21.72,NaN,45.4,6.17,260.0,NaN
10/19/1999,00:50,21.11,NaN,49.1,4.63,260.0,NaN
10/19/1999,01:50,19.39,NaN,54.6,4.12,250.0,NaN
10/19/1999,02:50,19.39,NaN,52.4,4.12,240.0,NaN
10/19/1999,03:50,20.61,NaN,40.5,4.63,270.0,NaN
10/19/1999,04:50,18.28,NaN,61.0,3.09,250.0,NaN
10/19/1999,05:50,17.78,NaN,58.0,2.06,100.0,NaN
10/19/1999,06:50,17.22,NaN,60.0,1.54,90.0,NaN
10/19/1999,07:50,16.11,NaN,62.3,2.06,80.0,NaN
10/19/1999,08:50,18.89,NaN,40.0,2.06,NaN,NaN
10/19/1999,09:50,15.00,NaN,59.7,2.06,70.0,NaN
10/19/1999,10:50,15.61,NaN,53.2,0.00,0.0,NaN
10/19/1999,11:50,15.61,NaN,40.5,2.06,90.0,NaN
10/19/1999,12:50,14.39,NaN,51.0,0.00,0.0,NaN
10/19/1999,13:50,15.00,NaN,43.8,1.54,60.0,NaN
10/19/1999,14:50,16.72,NaN,36.4,1.54,NaN,NaN
10/19/1999,15:50,21.11,NaN,24.4,3.09,60.0,NaN
10/19/1999,16:50,25.00,NaN,20.9,3.09,NaN,NaN
10/19/1999,17:50,27.78,NaN,19.3,2.57,50.0,NaN
10/19/1999,18:50,23.28,NaN,49.9,4.63,250.0,NaN
10/19/1999,19:50,23.89,NaN,38.5,4.63,240.0,NaN
10/19/1999,20:50,23.89,NaN,35.7,4.63,270.0,NaN
10/19/1999,21:50,23.28,NaN,43.0,5.66,270.0,NaN
10/19/1999,22:50,22.22,NaN,47.8,6.69,260.0,NaN
10/19/1999,23:50,21.72,NaN,56.8,5.66,260.0,NaN
10/20/1999,00:50,20.61,NaN,60.8,4.63,250.0,NaN
10/20/1999,01:50,20.00,NaN,70.2,4.12,240.0,NaN
10/20/1999,02:50,20.61,NaN,62.9,3.09,230.0,NaN
10/20/1999,03:50,20.00,NaN,65.3,3.60,120.0,NaN
10/20/1999,04:50,19.39,NaN,65.6,2.06,NaN,NaN
10/20/1999,05:50,20.61,NaN,54.5,1.54,NaN,NaN
10/20/1999,06:50,20.61,NaN,47.0,2.06,NaN,NaN
10/20/1999,07:50,18.28,NaN,54.3,2.57,90.0,NaN
